id,name,genre,artists,album,popularity,duration_ms,explicit,genre_id,artists_id,album_id,duration_s
5SiyHH2nJV34tgG0pqV1WI,Bluegrass,bluegrass,Big Bud,Late Night Blues,0.06666666666666667,517500,0,7,471,2306,0.6171681220965788
15njOsmbNG9H8yhPkISRWe,Sertanejo,sertanejo,Peão Carreiro & Praense,"Clássicos Da Música Caipira, Vol. 1",0.0,389760,0,106,3047,830,0.4554311782335044
3JrnSfjuz0j8z5wRIaHvog,Bass Deep,deep-house,Deep House Lounge,Smooth House Remix,0.1,135418,0,24,1047,3675,0.1333981597896179
6CbKdffAPlgLV4nqvQceNT,Eye of the Storm,j-rock,ONE OK ROCK,Eye of the Storm,0.41111111111111115,182933,0,65,2886,1351,0.1935588838201015
4bndkI1TTh7itdsyixtDoD,Baianá,brazil,Barbatuques,O Seguinte é Esse,0.6888888888888889,279680,0,10,402,2889,0.31605429722170525
7Eg65iJRfOlIIbe7nJDYLf,Anime,anime,Adry HA,Anime,0.2111111111111111,60000,0,5,152,267,0.037908283225774594
7Bg90Jhm3Dhtu7m2YCpo6C,Children - Radio Edit,children,"Deborah de Luca, Robert Miles",Children,0.6333333333333333,206222,0,15,1041,733,0.2230460584375052
7nQaBI1NTv5kpPyeMruTTK,No Way Back,chicago-house,Adonis,No Way Back,0.32222222222222224,295911,0,14,146,2864,0.3366050435489446
4XBJRT5abU1kvVykk31JoY,Miscarriage - Original Mix,metal-misc,tHrOnE,"Hybrid Metal, Vol. 06",0.0,206925,0,74,4590,1975,0.22393615606969353
5BTiro7zZlcqyMhPWVS5NI,Folk,folk,7osiah,7igures & 4elonies,0.0,264672,1,35,49,78,0.2970520422232943
4RY96Asd9IefaL3X4LOLZ8,In Da Club,club,50 Cent,Get Rich Or Die Tryin',0.7777777777777778,193466,1,18,40,1610,0.20689515460223523
0jcw8cJf3TNMZN0BXlueML,Hell N Back (feat. Summer Walker),summer,"Bakar, Summer Walker",Halo,0.8333333333333334,195147,1,116,395,1789,0.2090235388407966
2SJm5XYmsKvzPaHI3mW1GB,Run Run,dancehall,Shenseea,Run Run,0.37777777777777777,186081,0,22,3504,3446,0.19754469796822238
45xAgFEdLmkkX95ZZeIVnW,打雀英雄傳,cantopop,Sam Hui,半斤八兩,0.32222222222222224,188080,0,13,3426,4902,0.20007571527511364
4dyx5SzxPPaD8xQIid5Wjj,Young Folks,folk,Peter Bjorn and John,Writer's Block,0.8,276693,0,35,3038,4677,0.3122723318911979
2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,emo,The Emotions,Rejoice,0.7444444444444445,220560,0,34,3863,3315,0.24119999848062995
17B9XlyyYDKkTmPay4z02V,Baianá,brazil,Bakermat,The Ringmaster,0.6888888888888889,180842,0,10,396,4222,0.19091138147457398
06hOqF0vWzSvUu0DZNHX8O,Rockabilly Lullaby,rockabilly,The Backyardigans,The Backyardigans,0.3111111111111111,131746,0,101,3838,4063,0.12874888737795975
1gpYR1FzbIS0IRbpF3BBmu,Kids in Love,kids,"P!nk, First Aid Kit",TRUSTFALL,0.5666666666666667,167200,1,68,2951,3970,0.17363867607156735
3ktWgfmK3Jz5W0pdxSX1EC,High Sampler,progressive-house,Progressive House Sessions,Detroit Afterparty,0.0,142889,0,90,3138,1064,0.14285750461192126
0hr9CoeDSUMmQQ7ZgTLRzh,World-a-Reggae Music,reggae,iNi Kamoze,16 Vibes,0.6222222222222222,230040,0,96,4503,34,0.25320302202706757
6rXBvJrzAjMxoMClmOsICW,Ambient Rain Music,ambient,"The Quiet Path, The Slumbering One",Ambient Rain Music,0.4777777777777778,142500,0,4,3943,237,0.1423649754811655
16vwkzWPTNoEIO9dxWhdEO,We Rock,rock-n-roll,Cast Of Camp Rock,"Disney 2000s, Vol. 2 Summer Break",0.06666666666666667,191880,0,100,711,1114,0.20488705382748312
1TnSb6x4zqlElyCAuTIoSq,JEALOUSY DIE SLOW,j-pop,Popcaan,FIXTAPE,0.2111111111111111,170109,1,64,3104,1361,0.17732188234757867
2h2pYVgAyNHe1OAbxz2G5C,Hominicide,black-metal,Mutiilation,Black Metal Cult,0.17777777777777778,418288,1,6,2750,502,0.4915516693445564
68tjsbzW1jr0bSJtByV4oF,Techno Drivers,detroit-techno,Erik Travis,Somewhere In Detroit Mix Series Vol.1,0.05555555555555556,123386,0,25,1328,3704,0.1181639425627468
4UOGVic7gpeleedIbYhrBf,Kids,kids,New Kids On The Block,Still Kids,0.45555555555555555,178826,0,68,2823,3803,0.18835883975836948
4GlJcBZZsncoRuyHvBRMhh,Deep Mix,deep-house,Deep House,House 2024,0.1,161250,0,24,1045,1942,0.16610513281193617
5WwQgwivZOfjHHOdZXnDjR,Feel (Afrobeats Mix),afrobeat,"Dualbox, Aracy Carvalho",Feel (Afrobeats Mix),0.4222222222222222,147878,0,1,1185,1409,0.14917428567449265
4EnwhEyuVrC1CgvSur5YL4,Bet On It,disney,"Troy, Disney",High School Musical 2 (Original Soundtrack),0.6444444444444445,198320,0,27,4126,1881,0.21304100653202518
6UxAKocZd98MRn0u5obryV,A House In Nebraska,house,Ethel Cain,Preacher’s Daughter,0.6111111111111112,466466,0,55,1338,3143,0.5525518453382561
5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,rock-n-roll,BTS,BE,0.8333333333333334,199053,0,100,371,343,0.21396908841594275
0xU8vELqK2B8ccWgmiFcPd,Hard Rock,hard-rock,Hiro the GOD,Renagade,0.022222222222222223,184999,1,48,1729,3338,0.19617473262252139
4of7BEPOmmKPifnUzKaapq,Forró,forro,Baiano E Os Novos Caetanos,"Baiano & Os Novos Caetanos, Vol. 2",0.07777777777777778,175173,0,36,391,399,0.18373362403947324
1u6N9fBtww9RA2V5wuHklX,Spanish,spanish,Daren Streblow,Awkward Goodness,0.05555555555555556,120554,0,114,991,333,0.1145782291995072
1YEMHIIUFK1XzaTkGuaCQ5,Heavy Metal Love,heavy-metal,Helix,No Rest for the Wicked,0.4222222222222222,183333,0,51,1705,2859,0.1940653405098246
71GMl3Q7U4JnrTqI9kfcoN,Rock 'n' Roll Fantasy - 2009 Remaster,rock-n-roll,Bad Company,Desolation Angels (2009 Remaster),0.5333333333333333,197466,0,100,382,1059,0.21195972149946635
0QDkwJy7XzqptDvWnXa9ub,"French Suite No. 6 in E Major, BWV 817: VII. Menuet",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,0.17777777777777778,88493,0,37,1956,380,0.07398445937647584
1fZsFEOuUwJ46AMglQgtF9,Road Trip,road-trip,Cal Harris Jr.,Bridges,0.2777777777777778,227197,0,98,672,614,0.24960338110486058
1tlfh7RSe2T39byWWM8J2L,"I'm Not That Girl (Reprise) - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,"Stephen Schwartz, Kristin Chenoweth, Stephen Oremus, Alex Lacamoire",Wicked (Original Broadway Cast Recording / Deluxe Edition),0.43333333333333335,50173,0,107,3674,4626,0.025465908501002152
2PFoYVONNUOm7HHkTAJers,Blackened (Live - Seattle '89),black-metal,Metallica,...And Justice for All (Remastered Deluxe Box Set),0.3111111111111111,397260,1,6,2615,13,0.46492724116581263
5uXPEPtDINXo7rSjGYFLSr,Jazz Wobbles,jazz,The Orchestrator,Jazz Wobbles,0.45555555555555555,94655,0,66,3932,2184,0.08178642468166032
2h1bK7k7C07tKsHgVD1A3K,Forro,forro,Giacomo Bondi,Rainy Day Bossanova Playlist,0.0,191204,0,36,1553,3249,0.20403114202185108
1lpM8oEOriZH2rTGLJ6ofV,OFF THE BOAT,garage,GARAGE GARBAGE,OFF THE BOAT,0.1,190153,1,39,1502,2893,0.20270042706960362
0EHodMqMq4oq326tfp1mTF,New Age,new-age,Boone self meditation,Holy Peace,0.2888888888888889,60348,0,79,561,1911,0.03834890054583369
2k4vWDfRBybW7io7GaDzh5,"Isang Mundo, Isang Awit",philippines-opm,Leah Navarro,Re-Issue Series: Leah at Pag-Ibig,0.3111111111111111,147906,0,84,2260,3280,0.1492097376427733
6qyvkFOkFIoGQYhCMdduQs,Desecrate Jesus Name,black-metal,Mutiilation,Hail Satanas We Are the Black Legions,0.32222222222222224,335666,1,6,2750,1783,0.38694050779879996
6xQ4XPZzFVCT25GTV1siBt,Eja - Drum And Bass Remix Instrumental,drum-and-bass,"Misumena, Sharon",Eja,0.03333333333333333,254500,0,28,2673,1243,0.2841728486036356
1WXv7fy96y54iXVQxUM9U3,Sertanejo Solitário,sertanejo,João Carreiro & Capataz,"Lado A, Lado B",0.2777777777777778,237853,0,106,2006,2294,0.2630953873190842
2n8XS0fVWxqegEPyY84TDV,New Summers,new-release,De Lux,Do You Need A Release?,0.22222222222222224,290322,0,80,1026,1129,0.3295285774517885
2nsLIrGIYosAoS9EJ4vjVQ,Boardwalk Empire Theme (Straight Up & Down) [main Tv Show Theme],show-tunes,Toners,"Tunes Now: Themes, Vol. 2",0.16666666666666669,94093,0,107,4072,4400,0.08107485303259936
6Lcj1BbnBaXJB6RtQPNLos,Reggae,reggae,"Tarah, Yamuel Marcano",Huemans,0.011111111111111112,283058,0,96,3795,1963,0.32033132396641684
566NM0SoGMzYDehI3gVuEB,Rainy Day at the Beach,rainy-day,Nature Therapy,Stormy Skies and Oceans,0.41111111111111115,144000,0,95,2802,3807,0.14426418806762714
5PLfjUnpV6eFXymcsXwa37,It Gets Better,swedish,Swedish House Mafia,Paradise Again,0.43333333333333335,184611,0,117,3735,3020,0.19568346963348993
2ojCoG3lKoX0j1RwE7XdG5,Pornographic Memory,grindcore,Pig Destroyer,Prowler In the Yard,0.16666666666666669,57000,1,43,3064,3170,0.034109858052851286
5LreLMlJjmfhlbJYQQLses,Kilimanjaro,world-music,World Music Atelier,Africa Essential of African Music,0.03333333333333333,215771,0,125,4332,166,0.23513644576292003
1x3JbGn6JWHZ2WsB6yGORQ,Dreaming Days,j-idol,hololive IDOL PROJECT,Dreaming Days,0.23333333333333334,244642,0,63,4500,1155,0.27169122348540964
11MyiSGZSYSmhhqwGUTtAq,Sad Girl,sad,Lana Del Rey,Ultraviolence (Deluxe),0.788888888888889,317760,0,103,2224,4431,0.364268974083345
1GVLpoQh7HYlQVDs1DrIDA,Comedy (Spy x Family Lofi),comedy,"Shayne Orok, l u n a i r e",Comedy (Spy x Family Lofi),0.3111111111111111,116601,0,19,3502,857,0.1095731709633186
37Y7z4bpTzpnzP40SRm9jZ,Industrial Is As Industrial Does,industrial,Roastmane,Bad Beats 2,0.26666666666666666,69799,0,60,3306,391,0.05031520598226642
0cRTkN5x5p3Ivk1zjVmzoj,Spanish,spanish,"Trinidad Killa, Rosario X, Millbeatz, Starboy Johnny",Jookie Jam Riddim,0.2111111111111111,147540,0,114,4114,2193,0.14874632977167668
5hzQ0nwJMFTXbNZmjioxJ1,The One (Acoustic Cover),acoustic,The Moon Loungers,The One (Acoustic Cover),0.2777777777777778,241115,0,0,3919,4203,0.26722554162377615
7nEUoSb1P3P4KeU1MDHtpT,Gospel Truth,gospel,Brandon Heath,Neverland,0.2111111111111111,175760,0,41,582,2807,0.18447684923164187
64OJBvUoBussjz3u8hNg2m,Jazz,jazz,Louie Zong,Apples,0.08888888888888889,131538,0,66,2356,293,0.12848552989930379
3867OELXCNpXgtLMPRRlNd,Black Metal,black-metal,Venom,In League With Satan,0.43333333333333335,224160,0,6,4195,2054,0.2457581086881379
4YO6SdPNChAqKLgiZvEnIc,moviestar,movies,asumuh,moviestar,0.3666666666666667,138714,0,77,4438,4804,0.1375713629129363
4uwyWAnxGgoZdKgQzkSQl7,New Age Girl,new-age,The Falling Devices,Explosión Rock,0.3,208586,0,79,3866,1349,0.22603921747376876
1XYVkmxAc9cjhpJGEvvKjz,Dancehall,dancehall,"Charly Black, Pop Style",Dancehall,0.08888888888888889,146181,0,22,746,975,0.14702564316834243
2v1g7Jzjg5Dqtj1Il4xl5P,Chill,chill,Domknowz,Its a Lofi,0.2888888888888889,123218,0,16,1128,2146,0.11795123075306312
31SY8XmnO0HqaLMGpEr4dv,HOUSE OF LUX 2,house,DannyLux,Pop Disfrutón,0.0,145165,0,55,989,3109,0.1457392431764457
7AXpiWghvHrWKj4jfFofAc,Dance Tonight,indie-pop,USMP Indie Pop,First Light,0.0,121694,0,59,4153,1444,0.11602163076521808
7afPjxQevZSbFzo77zDO2G,METAL,metal,"JIMMY EDGAR, SOPHIE",CHEETAH BEND,0.22222222222222224,200287,0,73,1835,644,0.21553150730373855
71BVACmPHMoreRzjad8ncr,Sleep,sleep,"smokedope2016, Nokia Angel",Sleep,0.4222222222222222,155770,1,110,4583,3652,0.15916667616272961
4ylj6KTRlC25nhizGTlFPA,the alternative,alternative,Lyn Lapid,to love in the 21st century,0.5111111111111112,183693,0,3,2415,4858,0.19452115153057542
062HRBV5RIBZ0q7rHrEDOQ,Holdin on to Black Metal,black-metal,My Morning Jacket,Circuital (Deluxe Edition),0.3,259333,0,6,2754,791,0.29029211155721507
3lFQhRq3s7Y5Y8ds3iCBzk,Romance Novel,romance,Ninja Sex Party,Cool Patrol,0.23333333333333334,115865,1,102,2850,880,0.10864129065422808
560eluwgcEcAEUFk18fyWS,Other Worlds,post-dubstep,"Bassnectar, Dorfex Bos",Reflective (Part 2),0.34444444444444444,309428,0,88,409,3294,0.3537194812364127
564lLZt7zu0cbfTaD6OSkc,Latin Chill Vibes - Remix,latin,"Yaahn Hunter Jr., The Pocket Queen, J Moss",Nu Wave,0.32222222222222224,161565,0,69,4357,2884,0.1665039674550931
6xRwb6TnpsRIDWPbwktEmD,Sad,sad,Bebe Rexha,Expectations,0.33333333333333337,185640,0,103,431,1346,0.19698632946780265
39oo3E6ig9KU61yZ2XXAUe,Grilled Cheese (feat. Billy West),show-tunes,"Elmer Fudd, Billy West",Merrie Melodies (Songs From The Looney Tunes Show: Season One),0.2111111111111111,77983,0,107,1293,2608,0.0606773098540012
63wEUQ8SN2S8nx2r21zTnl,Blues Boys Tune,blues,B.B. King,Blues On The Bayou,0.4777777777777778,209840,0,8,352,539,0.22762695919605064
5xutHXpoqLI3DjXI4f0pqi,Singer-songwriter,singer-songwriter,Fantastico Ensemble,Enjoyable Time in a Cafe,0.0,78143,0,108,1385,1310,0.06087989252989044
7xZ9JwN3IB23s7Hbfd4cGq,Work Out,work-out,J. Alston,Work Out,0.23333333333333334,228096,1,124,1823,4654,0.2507416425150133
2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,rock,Joan Jett & the Blackhearts,I Love Rock 'N' Roll (Expanded Edition),0.8444444444444444,175173,0,99,1940,1996,0.18373362403947324
59RRHj742gdh6ihkklOCWz,No M&Ms.,comedy,Nate Bargatze,Full Time Magic,0.4666666666666667,72014,0,19,2790,1535,0.05311970990160812
7qISROn6n7nSnzuW6QUKf9,"French Overture (Partita), BWV 831: V. Passepied I",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,0.16666666666666669,69933,0,37,1956,380,0.050484868973323674
0KbTsCQkdNGnkrea1vA4eG,Morning Has Broken (New Release) (with Diana Krall),new-release,"Art Garfunkel, Diana Krall",The Wide World Over: A 40 Year Celebration,0.3888888888888889,175226,0,80,309,4269,0.18380072955086152
66FCdC14vn2zRKBfh7Yk37,Strange Taste,trip-hop,DJ Food,Refried Food,0.3,94466,0,122,909,3295,0.08154712389576614
3Bhltrf7gpzOgqeuO6kfOw,Artificial Intelligence,hardcore,Hardcore,Hardcor-E from Hell,0.37777777777777777,239626,0,49,1680,1813,0.26534025659628185
3IZ8MfRUW37oCqQcDaib28,TEENAGE POPSTAR,pop-film,"LyteSpeed, cholorofilm",TEENAGE POPSTAR,0.2555555555555556,127296,1,87,2419,3932,0.1231145567047902
2mtyh0yAPdSm79JJwpB2KW,The Girl From Ipanema,bossanova,Stan Getz,Bossa Nova (Original Motion Picture Soundtrack),0.2888888888888889,323426,0,9,3649,569,0.37144293309327286
2viJufnGlsjR1X51CEHpeg,Electronic Memories (feat. Mickey Kojak),electro,"k?d, Mickey Kojak",Find Paradise,0.34444444444444444,237346,0,32,4521,1435,0.26245345346486015
3rQ9lCCMNaD7PvoXwSMEIx,Starry Eyes,power-pop,The Records,Power Pop Heroes,0.3,263560,0,89,3946,3137,0.295644092625864
4DK3JpX2NkEMhCnltUEvUg,Classical Gas,classical,Mason Williams,The Mason Williams Phonographic Record,0.5111111111111112,184800,0,17,2554,4186,0.1959227704193841
7vp5xqAl9qjZ8bdwaCEV8G,The Heart of the Filipino,philippines-opm,"Sarah Geronimo, Bamboo, Lea Salonga",The Heart of the Filipino,0.17777777777777778,198217,0,84,3440,4144,0.21291059393442147
3oKBXUlSkjHqCqg9atZWzb,Mischievous Metal Intro,metal-misc,carmelo.,Damaged,0.0,56730,0,74,4457,957,0.033767999787288186
0KkNeFOoAKW0NkhaleFeGk,Electron,electro,Sisi Row,Electron,0.4222222222222222,214800,0,32,3541,1266,0.2339070221486172
1F1XjwRzMh8KT2BvH6ISkG,Rainy Dayz,rainy-day,"Mary J. Blige, Ja Rule",No More Drama (Version 2),0.48888888888888893,276360,0,95,2549,2856,0.31185070669700343
1Qspmjbb9Cj44JFUuyzGF3,Dark Magic,progressive-house,PROFF,Dark Magic,0.2555555555555556,257704,0,90,2966,998,0.28822956668831773
0vZAmULYfcNCsB5B2fNEvK,Acoustic,acoustic,"Lesfm, Olexy",Acoustic,0.05555555555555556,156654,0,0,2275,153,0.16028594544701769
0V8P280FJpxVFjMN8gnyE8,La Sirena Negra - Original Mix,minimal-techno,Nu,"Sound of Berlin 14 - The Finest Club Sounds Selection of House, Electro, Minimal and Techno",0.2777777777777778,430500,0,76,2878,3742,0.5070137920818029
0826ALNsO66vtU21l2Rqes,UnLonely,new-release,"J. Valentine, Chris Brown",UnLonely,0.6333333333333333,124715,1,80,1826,4435,0.11984664491435183
1uOpGeKg6ikCb9YM2Hgbpb,Folk Song,folk,The Sundays,Static & Silence,0.35555555555555557,183893,0,35,3978,3793,0.194774379875437
6o30QDzx4tz4WCDX42lBzy,Heisenberg,minimal-techno,Patrik Soderbom,Heisenberg,0.4,427504,1,76,3010,1859,0.5032204314757769
035SyYaZBffdxtuHRPE5SD,"Keep The Change, You Filthy Animal",alt-rock,All Time Low,Nothing Personal (Deluxe Version),0.34444444444444444,200133,0,2,209,2878,0.21533652147819515
0OQiL1dLxtDWYIPiVV4rcq,Groovy People,groove,Lou Rawls,All Things In Time,0.2888888888888889,198266,0,44,2354,208,0.21297263487891255
2BInpkl9QDV7BJl1zoUVle,"Piano Concerto No. 18 in B-Flat Major, K. 456: II. Andante un poco sostenuto - Live at the Salzburg Festival, 1974",piano,"Wolfgang Amadeus Mozart, Karl Böhm, Géza Anda, Vienna Philharmonic",Géza Anda plays Brahms and Mozart - Two legendary recordings (Live at the Lucerne Festial 1963 & at the Salzburg Festival 1974),0.0,727546,0,85,4314,1747,0.8831161267205284
69YAlTHsJSww392VeNOa7Z,Studying Politics,study,Emery,The Question,0.4222222222222222,210986,0,115,1300,4216,0.22907795761210736
4iubAKGYV94IPIFkd0XBm9,Punk Rock Is a Full Time Job,punk-rock,Not Half Bad,Good People,0.2888888888888889,172240,1,93,2873,1653,0.18002003036207853
2GImcOxFZ0GP49rmPnPOjT,Pressure Drop - Single Version,reggae,Toots & The Maytals,Reggae Greats - Toots & The Maytals,0.5888888888888889,173493,0,96,4077,3298,0.18160650594263616
7dFr2BZFIVZVcTlZSLDGiS,Dub,dub,Kaelin Ellis,After Thoughts,0.11111111111111112,55081,0,29,2058,179,0.03168013208390469
147qu5zRlhRbokjGE0ocwY,Post Modern Dub,post-dubstep,Hebbe,3 Tabs,0.16666666666666669,289013,0,88,1702,65,0.3278711979346696
6oOgsZQxdQ6Tqoa1Q87ti7,Right Time Right Way,post-dubstep,Extreme Music,Post Dubstep,0.022222222222222223,210560,0,88,1355,3131,0.22853858123755227
4VkCyIhzQ3Mh9VDpzAkEqR,Dubstep,dubstep,Excision and Downlink,"The Sims 3: Showtime, Supernatural and Seasons (Original Game Soundtrack)",0.044444444444444446,276093,0,30,1352,4233,0.3115126468566133
6qmpbJuncc1xk96mIWZsX7,New Age,new-age,Frozen Kitten,New Age,0.3666666666666667,196287,0,79,1484,2810,0.21046694040650749
44gsmpZI6Rrh93dEbEPfFR,dub,dub,"jj1da archive, Nettspend",dub,0.16666666666666669,72700,1,29,4518,4754,0.053988283124483255
6FH6fmlh9DbvssuEQyQEVd,Movies,movies,Conan Gray,Superache,0.6,214100,0,77,846,3887,0.23302072294160175
1arEi86tKm16SrAi9WOEuU,Metalcore,metalcore,Tricks For Freaks,Electronic Metal Revolution,0.0,122201,0,75,4113,1273,0.11666356461944209
0PtDACPHqFeQJgi1Rzdl3D,Brazil - 2nd Edit,brazil,deadmau5,Random Album Title (Unmixed Extended Versions),0.26666666666666666,397386,0,10,4472,3266,0.4650867750230755
3OBzTMqncLaFNjLQQfXOpe,Guitars and Tiki Bars,guitar,Kenny Chesney,Be as You Are,0.5444444444444445,276400,0,46,2097,425,0.3119013523659757
5ydjxBSUIDn26MFzU3asP4,Rainy Days,rainy-day,V,Layover,0.7666666666666667,179560,0,95,4169,2326,0.1892881877840114
4gdcPSPjPWquRfdByUmA7I,BRAZILIAN MEMPHIS MANO,brazil,"RXDXVIL, ZWE1HVNDXR, NXVERSOUL",BRAZILIAN MEMPHIS MANO,0.4777777777777778,136615,0,10,3203,367,0.1349137314336143
03vzu03ZnrKlHHL1nTi7zY,Chill,chill,Bakar,Chill,0.41111111111111115,223293,0,16,394,743,0.24466036381316308
3ESMwV34A2AB0qkrcVnXTZ,Get Low - Extended,metalcore,"Designer Disguise, Wow That's What I Call Metalcore",Get Low (Extended),0.45555555555555555,281880,1,75,1065,1608,0.31883980901518233
2AmEv442DGwSxMGZ9XEvBA,Rock Of Ages,rock,Def Leppard,Pyromania (Deluxe),0.6444444444444445,247828,0,99,1051,3207,0.2757251510190542
4fjsOdrWMaKf70x21h5XbX,Vasoline - 2019 Remaster,grunge,Stone Temple Pilots,Purple (2019 Remaster),0.6333333333333333,176546,0,45,3685,3200,0.18547203662694778
0VffaI2jwQknRrxpECYHsF,Greyhound,swedish,Swedish House Mafia,Until Now,0.6111111111111112,410096,0,117,3735,4453,0.48117943633902716
6W516uTraOxsBvUZWkRDUA,Drum and Bass and Waltz,drum-and-bass,Aloboi,Drum and Bass and Waltz,0.18888888888888888,127786,0,28,213,1167,0.12373496614970099
3QqHt507QJZCzluEYsnv4u,Lifetime (with Ty Dolla $ign & 070 Shake),swedish,"Swedish House Mafia, Ty Dolla $ign, 070 Shake, Klahr",Paradise Again,0.5888888888888889,186805,0,117,3748,3020,0.1984613845766212
6cViXqp01e3FrAaseuiSAV,"False Idols (with Lil Baby, Suzanna Son)",j-idol,"The Weeknd, Lil Baby, Suzanna Son",The Idol Episode 5 Part 1 (Music from the HBO Original Series),0.6555555555555556,262229,1,63,3995,4158,0.29395885799081034
015jLlgBeSkl3CApWJhlv7,Rainy Days (feat. Eminem),rainy-day,"WESTSIDE BOOGIE, Eminem",Everythings For Sale,0.5333333333333333,234640,1,95,4232,1334,0.2590272739588833
0OPM49OkwIIqL0weX76eP9,Emo,emo,blink-182,Dude Ranch,0.34444444444444444,170573,0,34,4450,1194,0.1779093721076575
6PiBXkgPIsYmWlO5DvzAdF,Chill,chill,wayudance,Chill,0.3,96464,0,16,4605,743,0.08407687506093307
2Qzbi0IKfQW2ViQmFR2Ubn,Trip-Hop,trip-hop,MehiloveSound,Trip-Hop,0.0,134605,0,122,2598,4384,0.13236878656775564
0tWz0V5eRIJTLIkhoUfAXG,"Estampes, L. 100: 1. Pagodes - Pt. 3",pagode,"Claude Debussy, Philippe Cassard",Cassard plays Debussy,0.03333333333333333,104093,0,82,813,695,0.09373627027567703
6o6OswQqsITaT2TMbm9Y5s,Movimientos Ondulados,latino,Latinos Unidos,Resgualdo,0.22222222222222224,217861,1,70,2241,3341,0.23778268196672325
6h77X5H4dP9l2jzG92vVv0,The Alternative Polka,alternative,"""Weird Al"" Yankovic",Bad Hair Day,0.37777777777777777,290906,0,3,0,394,0.3302680042187842
5dPy1CCYQ04xaQHpajf5CY,The Lost Soul Down,soul,NBSPLV,The Lost Soul Down,0.788888888888889,192940,0,112,2761,4181,0.20622916405524933
4dEzopSuO0YrBQ7A9fzcZu,Enjoy African Sun,world-music,Mysterious World Music,African Dance: Traditional Drums Music,0.2888888888888889,228200,0,125,2757,167,0.25087332125434125
5uuJruktM9fMdN9Va0DUMl,Play That Funky Music,funk,Wild Cherry,Wild Cherry,0.7444444444444445,300000,0,38,4278,4630,0.3417822970596391
0MtiasQtiItmwXJqRRMqAE,Samba D,samba,The Ipanemas,Samba Is Our Gift,0.5,139466,0,105,3894,3521,0.13852350148961573
6iOqw5oLWwkFp76kGciRLQ,Reggae Mylitis,reggae,Peter Tosh,The Toughest,0.43333333333333335,393973,0,96,3043,4251,0.46076543331801306
6MR5IBSNfDmiwnrlQpVw4w,Club Paradise,club,Drake,Care Package,0.5888888888888889,283816,1,18,1158,686,0.3212910593934421
3JU7GqkbT5S51rgCbYJ20t,Funkytown,funk,Lipps Inc.,Shrek 2 (Original Motion Picture Soundtrack),0.6,239826,0,38,2308,3614,0.2655934849411434
4RS9PmtHQe7I0o5fEeweOY,Dance the Night Away - 2015 Remaster,dance,Van Halen,Van Halen II (Remastered),0.6555555555555556,188083,0,21,4184,4482,0.20007951370028654
0YNWfS5DPebkYeeqCn5Uu2,Anime,anime,Lulsnake,Anime,0.08888888888888889,140564,1,5,2404,267,0.13991372510290567
3KTSc2GIity47dJGYZ6bdY,electrotribal,electro,Conjunto Nuevo Amanecer,la pura gozadera vol. 2 after deluxe,0.45555555555555555,235817,0,32,849,4791,0.2605175227683936
5hzAq3YMt60plv1Cil3vj9,2017,german,German Error Message,2017,0.34444444444444444,132544,0,40,1542,58,0.12975926847395736
6CeeLpwJUYA4b0xL7eSvzn,Lancinho - Ao Vivo,pagode,Turma do Pagode,O Som das Multidões (Ao Vivo) [Deluxe],0.7000000000000001,227413,0,82,4137,2890,0.2498768677173111
7KgpoK5WCefGCvjMl635Nh,Sleeping Alone,sleep,Flatland Cavalry,Homeland Insecurity,0.6555555555555556,230826,0,110,1416,1917,0.2541982094223735
5iX7aAVoO3dzUOZ1eAvg6f,Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,brazil,"The Knocks, Sofi Tukker",Brazilian Soul (feat. Sofi Tukker) [Remixes],0.6333333333333333,250934,0,10,3905,600,0.2796577872147541
2hllrCtTk03JaMGWZkCU2x,IM FROM CHICAGO,chicago-house,DJPJMADEDISTRACK,IM FROM CHICAGO,0.14444444444444446,249325,0,14,941,2020,0.2776205651803429
3EixrP74QvVXmX5sOP3ul6,Hard Rock Hallelujah,hard-rock,Lordi,The Hills Have Eyes 2 (The Album),0.2555555555555556,246746,0,48,2339,4147,0.2743551856733532
79jQsuUX9NAaVXKTXZ2DLJ,Romance Is Boring,romance,Los Campesinos!,Romance Is Boring,0.5,155853,0,102,2343,3431,0.15927176592584713
1Ist6PR2BZR3n2z2Y5R6S1,Summertime Sadness,summer,Lana Del Rey,Born To Die – Paradise Edition (Special Version),0.7777777777777778,264773,0,116,2224,562,0.29717992253744935
0xB3bu2aYr3KJAhMC3sRKc,Snow Fall,world-music,Joseph Tawadros,World Music,0.26666666666666666,89506,0,125,1993,4668,0.07526706094319961
2vI1lVsqTWKSTMxzEEJwpP,Death Metal Pizza,death-metal,Jared Dines,Death Metal Pizza,0.2888888888888889,164780,0,23,1875,1020,0.1705746130987426
2r5RxNNZitancGraPwGX5w,Study,study,Jamie Faith,Concentration,0.14444444444444446,60000,0,115,1871,866,0.037908283225774594
3OgU43E7rPo3u9fNEIpdWi,Technicolor,techno,Madeon,Adventure (Deluxe),0.35555555555555557,385413,0,120,2476,164,0.44992726015793855
